" member_uri					";" name	            "
  http://dbpedia.org/resource/Theo_Hutchcraft  ;  Theo Hutchcraft   
  http://dbpedia.org/resource/Jared_Byers  ;  Jared Byers   
  http://dbpedia.org/resource/Jared_Byers  ;  Jared Ryan Byers   
  http://dbpedia.org/resource/Martin_Cooper_(musician)  ;  Martin Cooper   
  http://dbpedia.org/resource/Paul_Humphreys  ;  Paul Humphreys   
  http://dbpedia.org/resource/Malcolm_Holmes  ;  Malcolm Holmes   
  http://dbpedia.org/resource/Andy_McCluskey  ;  Andy McCluskey   
  http://dbpedia.org/resource/Andy_Bell_(musician)  ;  Andy Bell   
  http://dbpedia.org/resource/Mark_Gardener  ;  Mark Gardener   
  http://dbpedia.org/resource/Gord_Downie  ;  Gord Downie   
  http://dbpedia.org/resource/Gord_Downie  ;  Gordon Downie   
  http://dbpedia.org/resource/Rob_Baker_(guitarist)  ;  Rob Baker   
  http://dbpedia.org/resource/Bruce_Spencer  ;  Bruce Spencer   
  http://dbpedia.org/resource/Michael_Roe  ;  Michael Roe   
  http://dbpedia.org/resource/Mark_Harmon_(musician)  ;  Mark Harmon   
  http://dbpedia.org/resource/Rich_Robinson  ;  Rich Robinson   
  http://dbpedia.org/resource/Simon_Kirke  ;  Simon Kirke   
  http://dbpedia.org/resource/Paul_Rodgers  ;  Paul Rodgers   
  http://dbpedia.org/resource/Howard_Leese  ;  Howard Leese   
  http://dbpedia.org/resource/Mick_Ralphs  ;  Mick Ralphs   
  http://dbpedia.org/resource/Brian_Baker_(musician)  ;  Brian Baker   
  http://dbpedia.org/resource/Mike_Dimkich  ;  Mike Dimkich   
  http://dbpedia.org/resource/Greg_Graffin  ;  Greg Graffin   
  http://dbpedia.org/resource/Jay_Bentley  ;  Jay Bentley   
  http://dbpedia.org/resource/Brett_Gurewitz  ;  Brett Gurewitz   
  http://dbpedia.org/resource/Michael_Jerome  ;  Michael Jerome   
  http://dbpedia.org/resource/Tom_Drummond_(musician)  ;  Tom Drummond   
  http://dbpedia.org/resource/Kevin_Griffin  ;  Kevin Griffin   
  http://dbpedia.org/resource/Kevin_Griffin  ;  Kevin Griffin (singer)   
  http://dbpedia.org/resource/Chris_Joannou  ;  Chris Joannou   
  http://dbpedia.org/resource/Daniel_Johns  ;  Daniel Johns   
  http://dbpedia.org/resource/Ben_Gillies  ;  Ben Gillies   
  http://dbpedia.org/resource/Wout_Van_Dessel  ;  Wout Van Dessel   
  http://dbpedia.org/resource/Silvy_De_Bie  ;  Silvy De Bie   
  http://dbpedia.org/resource/David_Uosikkinen  ;  David Uosikkinen   
  http://dbpedia.org/resource/John_Lilley  ;  John Lilley   
  http://dbpedia.org/resource/Eric_Bazilian  ;  Eric Bazilian   
  http://dbpedia.org/resource/Fran_Smith_Jr.  ;  Fran Smith Jr.   
  http://dbpedia.org/resource/Fran_Smith_Jr.  ;  Fran Smith, Jr.   
  http://dbpedia.org/resource/Rob_Hyman  ;  Rob Hyman   
  http://dbpedia.org/resource/Jonas_Renkse  ;  Jonas Renkse   
  http://dbpedia.org/resource/Anders_Nyström  ;  Anders Nyström   
  http://dbpedia.org/resource/Anders_Nyström  ;  Anders 'Blakkheim' Nyström   
  http://dbpedia.org/resource/Regan_Hagar  ;  Regan Hagar   
  http://dbpedia.org/resource/Happy_Chichester  ;  Happy Chichester   
  http://dbpedia.org/resource/Shawn_Smith  ;  Shawn Smith   
  http://dbpedia.org/resource/Stone_Gossard  ;  Stone Gossard   
  http://dbpedia.org/resource/Jesse_Leach  ;  Jesse Leach   
  http://dbpedia.org/resource/Justin_Foley  ;  Justin Foley   
  http://dbpedia.org/resource/Adam_Dutkiewicz  ;  Adam Dutkiewicz   
  http://dbpedia.org/resource/Joel_Stroetzel  ;  Joel Stroetzel   
  http://dbpedia.org/resource/Joel_Stroetzel  ;  Joel Michael Stroetzel   
  http://dbpedia.org/resource/Mike_D'Antonio  ;  Mike D'Antonio   
  http://dbpedia.org/resource/Jaret_Reddick  ;  Jaret Reddick   
  http://dbpedia.org/resource/Daz_Sampson  ;  Daz Sampson   
  http://dbpedia.org/resource/Jinian_Wilde  ;  Jinian Wilde   
  http://dbpedia.org/resource/Paul_Keenan  ;  Paul Keenan   
  http://dbpedia.org/resource/Lillian_Berlin  ;  Lillian Berlin   
  http://dbpedia.org/resource/Eve_Berlin  ;  Eve Berlin   
  http://dbpedia.org/resource/Eve_Berlin  ;  Yves Berlin (musician)   
  http://dbpedia.org/resource/Adrian_Oxaal  ;  Adrian Oxaal   
  http://dbpedia.org/resource/Ian_Gillan  ;  Ian Gillan   
  http://dbpedia.org/resource/Roger_Glover  ;  Roger Glover   
  http://dbpedia.org/resource/Steve_Morse  ;  Steve Morse   
  http://dbpedia.org/resource/Don_Airey  ;  Don Airey   
  http://dbpedia.org/resource/Ian_Paice  ;  Ian Paice   
  http://dbpedia.org/resource/Adam_Clayton  ;  Adam Clayton   
  http://dbpedia.org/resource/Larry_Mullen_Jr.  ;  Larry Mullen Jr.   
  http://dbpedia.org/resource/Larry_Mullen_Jr.  ;  Larry Mullen, Jr.   
  http://dbpedia.org/resource/Bono  ;  Bono   
  http://dbpedia.org/resource/The_Edge  ;  The Edge   
  http://dbpedia.org/resource/Steve_Zing  ;  Steve Zing   
  http://dbpedia.org/resource/Glenn_Danzig  ;  Glenn Danzig   
  http://dbpedia.org/resource/Joey_Castillo  ;  Joey Castillo   
  http://dbpedia.org/resource/Tommy_Victor  ;  Tommy Victor   
  http://dbpedia.org/resource/Hank_Marvin  ;  Hank Marvin   
  http://dbpedia.org/resource/Bruce_Welch  ;  Bruce Welch   
  http://dbpedia.org/resource/Emma_Watkins  ;  Emma Watkins   
  http://dbpedia.org/resource/Lachlan_Gillespie  ;  Lachlan Gillespie   
  http://dbpedia.org/resource/Simon_Pryce  ;  Simon Pryce   
  http://dbpedia.org/resource/Anthony_Field  ;  Anthony Field   
  http://dbpedia.org/resource/Neige_(musician)  ;  Neige   
  http://dbpedia.org/resource/Gunner_McGrath  ;  Gunner McGrath   
  http://dbpedia.org/resource/Vernon_Reid  ;  Vernon Reid   
  http://dbpedia.org/resource/Doug_Wimbish  ;  Doug Wimbish   
  http://dbpedia.org/resource/Corey_Glover  ;  Corey Glover   
  http://dbpedia.org/resource/Will_Calhoun  ;  Will Calhoun   
  http://dbpedia.org/resource/Naoko_Yamano  ;  Naoko Yamano   
  http://dbpedia.org/resource/Atsuko_Yamano  ;  Atsuko Yamano   
  http://dbpedia.org/resource/Ritsuko_Taneda  ;  Ritsuko Taneda   
  http://dbpedia.org/resource/Bernie_Shaw  ;  Bernie Shaw   
  http://dbpedia.org/resource/Russell_Gilbrook  ;  Russell Gilbrook   
  http://dbpedia.org/resource/Mick_Box  ;  Mick Box   
  http://dbpedia.org/resource/Phil_Lanzon  ;  Phil Lanzon   
  http://dbpedia.org/resource/Elspeth_Hanson  ;  Elspeth Hanson   
  http://dbpedia.org/resource/Gay-Yee_Westerhoff  ;  Gay-Yee Westerhoff   
  http://dbpedia.org/resource/Tania_Davis  ;  Tania Davis   
  http://dbpedia.org/resource/Marvin_Sapp  ;  Marvin Sapp   
  http://dbpedia.org/resource/Fred_Hammond  ;  Fred Hammond   
  http://dbpedia.org/resource/Montrell_Darrett  ;  Montrell Darrett   
  http://dbpedia.org/resource/Keith_Staten  ;  Keith Staten   
  http://dbpedia.org/resource/Marcus_Cole_(musician)  ;  Marcus Cole   
  http://dbpedia.org/resource/Maxx_Frank  ;  Maxx Frank   
  http://dbpedia.org/resource/Tommy_Shannon  ;  Tommy Shannon   
  http://dbpedia.org/resource/Chris_Layton  ;  Chris Layton   
  http://dbpedia.org/resource/Craig_Adams_(musician)  ;  Craig Adams   
  http://dbpedia.org/resource/Wayne_Hussey  ;  Wayne Hussey   
  http://dbpedia.org/resource/Simon_Hinkler  ;  Simon Hinkler   
  http://dbpedia.org/resource/Sean_T._Drinkwater  ;  Sean T. Drinkwater   
  http://dbpedia.org/resource/Tamara_Johnson-George  ;  Tamara Johnson-George   
  http://dbpedia.org/resource/Tamara_Johnson-George  ;  Tamara \\\\Taj\\\\ Johnson-George   
  http://dbpedia.org/resource/Leanne_%22Lelee%22_Lyons  ;  Leanne     Lelee     Lyons   
  http://dbpedia.org/resource/Leanne_%22Lelee%22_Lyons  ;  Leanne \\\\Lelee\\\\ Lyons   
  http://dbpedia.org/resource/Coko  ;  Cheryl Clemons   
  http://dbpedia.org/resource/Coko  ;  Coko   
  http://dbpedia.org/resource/Rocco_Prestia  ;  Rocco Prestia   
  http://dbpedia.org/resource/Mario_Rubalcaba  ;  Mario Rubalcaba   
  http://dbpedia.org/resource/John_Reis  ;  John Reis   
  http://dbpedia.org/resource/Rick_Froberg  ;  Rick Froberg   
  http://dbpedia.org/resource/Roman_Glick  ;  Roman Glick   
  http://dbpedia.org/resource/Jesse_James_Dupree  ;  Jesse James Dupree   
  http://dbpedia.org/resource/James_Stevenson_(musician)  ;  James Stevenson   
  http://dbpedia.org/resource/Michael_Aston  ;  Michael Aston   
  http://dbpedia.org/resource/Rupert_Huber  ;  Rupert Huber   
  http://dbpedia.org/resource/Kele_Okereke  ;  Kele Okereke   
  http://dbpedia.org/resource/Russell_Lissack  ;  Russell Lissack   
  http://dbpedia.org/resource/Mikkey_Dee  ;  Mikkey Dee   
  http://dbpedia.org/resource/Klaus_Meine  ;  Klaus Meine   
  http://dbpedia.org/resource/Paweł_Mąciwoda  ;  Paweł Mąciwoda   
  http://dbpedia.org/resource/Matthias_Jabs  ;  Matthias Jabs   
  http://dbpedia.org/resource/Rudolf_Schenker  ;  Rudolf Schenker   
  http://dbpedia.org/resource/John_Starlight  ;  John Starlight   
  http://dbpedia.org/resource/Chris_Cross  ;  Chris Cross   
  http://dbpedia.org/resource/Billy_Currie  ;  Billy Currie   
  http://dbpedia.org/resource/Midge_Ure  ;  OBE   
  http://dbpedia.org/resource/Midge_Ure  ;  Midge Ure   
  http://dbpedia.org/resource/Warren_Cann  ;  Warren Cann   
  http://dbpedia.org/resource/Yasutaka_Nakata  ;  Yasutaka Nakata   
  http://dbpedia.org/resource/Toshiko_Koshijima  ;  Toshiko Koshijima   
  http://dbpedia.org/resource/Larry_Gott  ;  Larry Gott   
  http://dbpedia.org/resource/Jim_Glennie  ;  Jim Glennie   
  http://dbpedia.org/resource/Tim_Booth  ;  Tim Booth   
  http://dbpedia.org/resource/Andy_Diagram  ;  Andy Diagram   
  http://dbpedia.org/resource/Saul_Davies  ;  Saul Davies   
  http://dbpedia.org/resource/David_Baynton-Power  ;  David Baynton-Power   
  http://dbpedia.org/resource/Jim_James  ;  Jim James   
  http://dbpedia.org/resource/Will_Johnson_(musician)  ;  Will Johnson   
  http://dbpedia.org/resource/Conor_Oberst  ;  Conor Oberst   
  http://dbpedia.org/resource/M._Ward  ;  M. Ward   
  http://dbpedia.org/resource/Mike_Mogis  ;  Mike Mogis   
  http://dbpedia.org/resource/Brad_Stewart  ;  Brad Stewart   
  http://dbpedia.org/resource/Scott_Ambush  ;  Scott Ambush   
  http://dbpedia.org/resource/Tom_Schuman  ;  Tom Schuman   
  http://dbpedia.org/resource/Jay_Beckenstein  ;  Jay Beckenstein   
  http://dbpedia.org/resource/Howard_Donald  ;  Howard Donald   
  http://dbpedia.org/resource/Gary_Barlow  ;  Gary Barlow   
  http://dbpedia.org/resource/Gary_Barlow  ;  OBE   
  http://dbpedia.org/resource/Mark_Owen  ;  Mark Owen   
  http://dbpedia.org/resource/Chick_Churchill  ;  Chick Churchill   
  http://dbpedia.org/resource/Ric_Lee  ;  Ric Lee   
  http://dbpedia.org/resource/Colin_Hodgkinson  ;  Colin Hodgkinson   
  http://dbpedia.org/resource/Brian_Viglione  ;  Brian Viglione   
  http://dbpedia.org/resource/Sam_Rosenthal  ;  Sam Rosenthal   
  http://dbpedia.org/resource/Athan_Maroulis  ;  Athan Maroulis   
  http://dbpedia.org/resource/Andrew_VanWyngarden  ;  Andrew VanWyngarden   
  http://dbpedia.org/resource/Benjamin_Goldwasser  ;  Benjamin Goldwasser   
  http://dbpedia.org/resource/JP_Reid  ;  JP Reid   
  http://dbpedia.org/resource/Simon_Neil  ;  Simon Neil   
  http://dbpedia.org/resource/Anneli_Drecker  ;  Anneli Drecker   
  http://dbpedia.org/resource/Harvey_Mandel  ;  Harvey Mandel   
  http://dbpedia.org/resource/Adolfo_de_la_Parra  ;  Adolfo de la Parra   
  http://dbpedia.org/resource/Larry_Taylor  ;  Larry Taylor   
  http://dbpedia.org/resource/Andy_Farag  ;  Andy Farag   
  http://dbpedia.org/resource/Joel_Cummins  ;  Joel Cummins   
  http://dbpedia.org/resource/Brendan_Bayliss  ;  Brendan Bayliss   
  http://dbpedia.org/resource/Jake_Cinninger  ;  Jake Cinninger   
  http://dbpedia.org/resource/Kris_Myers  ;  Kris Myers   
  http://dbpedia.org/resource/Marilyn_Manson  ;  Marilyn Manson   
  http://dbpedia.org/resource/Twiggy_Ramirez  ;  Twiggy Ramirez   
  http://dbpedia.org/resource/Twiggy_Ramirez  ;  Jeordie White   
  http://dbpedia.org/resource/Gil_Sharone  ;  Gil Sharone   
  http://dbpedia.org/resource/Tyler_Bates  ;  Tyler Bates   
  http://dbpedia.org/resource/Burton_(musician)  ;  Burton   
  http://dbpedia.org/resource/Burton_(musician)  ;  Janne Puurtinen   
  http://dbpedia.org/resource/Ville_Valo  ;  Ville Valo   
  http://dbpedia.org/resource/Linde_Lindström  ;  Linde Lindström   
  http://dbpedia.org/resource/Linde_Lindström  ;  Mikko Lindström   
  http://dbpedia.org/resource/Mige_(musician)  ;  Mige   
  http://dbpedia.org/resource/Mige_(musician)  ;  Mikko Paananen   
  http://dbpedia.org/resource/David_Hidalgo_Jr.  ;  David Hidalgo Jr.   
  http://dbpedia.org/resource/David_Hidalgo_Jr.  ;  David Hidalgo, Jr.   
  http://dbpedia.org/resource/Sandra_Vu  ;  Sandra Vu   
  http://dbpedia.org/resource/Kristin_Kontrol  ;  Kristin Kontrol   
  http://dbpedia.org/resource/Daniel_Haglund  ;  Daniel Haglund   
  http://dbpedia.org/resource/Carl-Johan_Fogelklou  ;  Carl-Johan Fogelklou   
  http://dbpedia.org/resource/Björn_Dixgård  ;  Björn Dixgård   
  http://dbpedia.org/resource/Jeff_Tweedy  ;  Jeff Tweedy   
  http://dbpedia.org/resource/Nels_Cline  ;  Nels Cline   
  http://dbpedia.org/resource/John_Stirratt  ;  John Stirratt   
  http://dbpedia.org/resource/Mikael_Jorgensen  ;  Mikael Jorgensen   
  http://dbpedia.org/resource/Pat_Sansone  ;  Pat Sansone   
  http://dbpedia.org/resource/Glenn_Kotche  ;  Glenn Kotche   
  http://dbpedia.org/resource/Markus_Grosskopf  ;  Markus Grosskopf   
  http://dbpedia.org/resource/Andi_Deris  ;  Andi Deris   
  http://dbpedia.org/resource/Sascha_Gerstner  ;  Sascha Gerstner   
  http://dbpedia.org/resource/Michael_Weikath  ;  Michael Weikath   
  http://dbpedia.org/resource/Daniel_Löble  ;  Daniel Löble   
  http://dbpedia.org/resource/Alec_Bathgate  ;  Alec Bathgate   
  http://dbpedia.org/resource/Chris_Knox  ;  Chris Knox   
  http://dbpedia.org/resource/Petri_Aho  ;  Petri Aho   
  http://dbpedia.org/resource/Dave_Knudson_(guitarist)  ;  Dave Knudson   
  http://dbpedia.org/resource/Jake_Snider  ;  Jake Snider   
  http://dbpedia.org/resource/James_Alexander_(musician)  ;  James Alexander   
  http://dbpedia.org/resource/Patrick_Ramos  ;  Patrick Ramos   
  http://dbpedia.org/resource/James_Baluyut  ;  James Baluyut   
  http://dbpedia.org/resource/Chris_Deaner  ;  Chris Deaner   
  http://dbpedia.org/resource/Scott_Ian  ;  Scott Ian   
  http://dbpedia.org/resource/Joey_Belladonna  ;  Joey Belladonna   
  http://dbpedia.org/resource/Charlie_Benante  ;  Charlie Benante   
  http://dbpedia.org/resource/Frank_Bello  ;  Frank Bello   
  http://dbpedia.org/resource/Frank_Bello  ;  Frankie Bello   
  http://dbpedia.org/resource/John_Roth_(musician)  ;  John Roth   
  http://dbpedia.org/resource/Colm_Mac_Con_Iomaire  ;  Colm Mac Con Iomaire   
  http://dbpedia.org/resource/Graham_Hopkins  ;  Graham Hopkins   
  http://dbpedia.org/resource/Joe_Doyle_(musician)  ;  Joe Doyle   
  http://dbpedia.org/resource/Glen_Hansard  ;  Glen Hansard   
  http://dbpedia.org/resource/Rob_Bochnik  ;  Rob Bochnik   
  http://dbpedia.org/resource/JS_Clayden  ;  JS Clayden   
  http://dbpedia.org/resource/Jarobi_White  ;  Jarobi White   
  http://dbpedia.org/resource/Q-Tip_(musician)  ;  Q-Tip   
  http://dbpedia.org/resource/Ali_Shaheed_Muhammad  ;  Ali Shaheed Muhammad   
  http://dbpedia.org/resource/Jeff_Jones_(musician)  ;  Jeff Jones   
  http://dbpedia.org/resource/Ken_Greer  ;  Ken Greer   
  http://dbpedia.org/resource/Tom_Cochrane  ;  Tom Cochrane   
  http://dbpedia.org/resource/Neil_Sanderson  ;  Neil Sanderson   
  http://dbpedia.org/resource/Barry_Stock  ;  Barry Stock   
  http://dbpedia.org/resource/Kenneth_Kapstad  ;  Kenneth Kapstad   
  http://dbpedia.org/resource/Gunnhild_Sundli  ;  Gunnhild Sundli   
  http://dbpedia.org/resource/Peter_Wolbrandt  ;  Peter Wolbrandt   
  http://dbpedia.org/resource/Hellmut_Hattler  ;  Hellmut Hattler   
  http://dbpedia.org/resource/Vincent_Walker  ;  Vincent Walker   
  http://dbpedia.org/resource/Brian_Klemm  ;  Brian Klemm   
  http://dbpedia.org/resource/Aaron_Bertram  ;  Aaron Bertram   
  http://dbpedia.org/resource/Brian_Robertson_(trombonist)  ;  Brian Robertson   
  http://dbpedia.org/resource/Peter_Hammill  ;  Peter Hammill   
  http://dbpedia.org/resource/Guy_Evans  ;  Guy Evans   
  http://dbpedia.org/resource/Hugh_Banton  ;  Hugh Banton   
  http://dbpedia.org/resource/Will_Hunt  ;  Will Hunt   
  http://dbpedia.org/resource/Brett_Hestla  ;  Brett Hestla   
  http://dbpedia.org/resource/Corey_Lowery  ;  Corey Lowery   
  http://dbpedia.org/resource/Jesse_Wood  ;  Jesse Wood   
  http://dbpedia.org/resource/Tony_James  ;  Tony James   
  http://dbpedia.org/resource/Aleksey_Potehin  ;  Aleksey Potehin   
  http://dbpedia.org/resource/Sergey_Zhukov  ;  Sergey Zhukov   
  http://dbpedia.org/resource/Chris_Marion  ;  Chris Marion   
  http://dbpedia.org/resource/Wayne_Nelson  ;  Wayne Nelson   
  http://dbpedia.org/resource/Abi_Fry  ;  Abi Fry   
  http://dbpedia.org/resource/Phil_Sumner  ;  Phil Sumner   
  http://dbpedia.org/resource/Eamon_Hamilton  ;  Eamon Hamilton   
  http://dbpedia.org/resource/Genesis_P-Orridge  ;  Genesis P-Orridge   
  http://dbpedia.org/resource/Genesis_P-Orridge  ;  Genesis Breyer P-Orridge   
  http://dbpedia.org/resource/Sarah_Bettens  ;  Sarah Bettens   
  http://dbpedia.org/resource/Gert_Bettens  ;  Gert Bettens   
  http://dbpedia.org/resource/Eric_Grossman  ;  Eric Grossman   
  http://dbpedia.org/resource/Mark_Salomon  ;  Mark Salomon   
  http://dbpedia.org/resource/Jim_Chaffin  ;  Jim Chaffin   
  http://dbpedia.org/resource/Isam_Bachiri  ;  Isam Bachiri   
  http://dbpedia.org/resource/Brooke_McClymont  ;  Brooke McClymont   
  http://dbpedia.org/resource/Samantha_McClymont  ;  Samantha McClymont   
  http://dbpedia.org/resource/Hari_Varešanović  ;  Hari Varešanović   
  http://dbpedia.org/resource/Max_Thornell  ;  Max Thornell   
  http://dbpedia.org/resource/Johan_Liiva  ;  Johan Liiva   
  http://dbpedia.org/resource/John_Garcia_(singer)  ;  John Garcia   
  http://dbpedia.org/resource/Matt_Cameron  ;  Matt Cameron   
  http://dbpedia.org/resource/Jeff_Ament  ;  Jeff Ament   
  http://dbpedia.org/resource/Mike_McCready  ;  Mike McCready   
  http://dbpedia.org/resource/Eddie_Vedder  ;  Eddie Vedder   
  http://dbpedia.org/resource/Stone_Gossard  ;  Stone Gossard   
  http://dbpedia.org/resource/Bobby_Z.  ;  Bobby Z.   
  http://dbpedia.org/resource/Wendy_Melvoin  ;  Wendy Melvoin   
  http://dbpedia.org/resource/Brownmark  ;  Brownmark   
  http://dbpedia.org/resource/Doctor_Fink  ;  Doctor Fink   
  http://dbpedia.org/resource/Lisa_Coleman_(musician)  ;  Lisa Coleman   
  http://dbpedia.org/resource/Tamás_Szabó_(musician)  ;  Tamás Szabó   
  http://dbpedia.org/resource/Ben_Jorgensen  ;  Ben Jorgensen   
  http://dbpedia.org/resource/Helen_Marnie  ;  Helen Marnie   
  http://dbpedia.org/resource/Mira_Aroyo  ;  Mira Aroyo   
  http://dbpedia.org/resource/Daniel_Hunt  ;  Daniel Hunt   
  http://dbpedia.org/resource/Reuben_Wu  ;  Reuben Wu   
  http://dbpedia.org/resource/Jon_Auer  ;  Jon Auer   
  http://dbpedia.org/resource/Ken_Stringfellow  ;  Ken Stringfellow   
  http://dbpedia.org/resource/Toby_Jepson  ;  Toby Jepson   
  http://dbpedia.org/resource/Eddie_Clarke  ;  Eddie Clarke   
  http://dbpedia.org/resource/Ami_Onuki  ;  Ami Onuki   
  http://dbpedia.org/resource/Yumi_Yoshimura  ;  Yumi Yoshimura   
  http://dbpedia.org/resource/František_Štorm  ;  František Štorm   
  http://dbpedia.org/resource/Ken_Stringfellow  ;  Ken Stringfellow   
  http://dbpedia.org/resource/Gabriel_Valerio  ;  Gabriel Valerio   
  http://dbpedia.org/resource/Sonya_Scarlet  ;  Sonya Scarlet   
  http://dbpedia.org/resource/Ricky_(musician)  ;  Ricky   
  http://dbpedia.org/resource/Carly_Simon  ;  Carly Simon   
  http://dbpedia.org/resource/Lucy_Simon  ;  Lucy Simon   
  http://dbpedia.org/resource/Fritz_Hilpert  ;  Fritz Hilpert   
  http://dbpedia.org/resource/Henning_Schmitz  ;  Henning Schmitz   
  http://dbpedia.org/resource/Ralf_Hütter  ;  Ralf Hütter   
  http://dbpedia.org/resource/Chris_Ballew  ;  Chris Ballew   
  http://dbpedia.org/resource/Flo_Mounier  ;  Flo Mounier   
  http://dbpedia.org/resource/Jimi_Hocking  ;  Jimi Hocking   
  http://dbpedia.org/resource/Dave_Gleeson  ;  Dave Gleeson   
  http://dbpedia.org/resource/Graham_Sutton_(musician)  ;  Graham Sutton   
